Nom,STOXX® Europe 600 (Price Return EUR)
ISIN,EU0009658202
Symbole,SXXP
Source,https://stoxx.com/index/sxxp/?factsheet=true
Date,Close
1991-10-28,103.69
1991-10-29,103.68
1991-10-30,103.78
1991-10-31,104.04
1991-11-01,103.46
1991-11-04,103.09
1991-11-05,103.54
1991-11-06,102.98
1991-11-07,103.41
1991-11-08,104.16
1991-11-11,103.98
1991-11-12,104.4
1991-11-13,104.03
1991-11-14,104.22
1991-11-15,103.99
1991-11-18,102.02
1991-11-19,100.87
1991-11-20,101.05
1991-11-21,100.66
1991-11-22,100.32
1991-11-25,99.89
1991-11-26,100.29
1991-11-27,100.01
1991-11-28,99.54
1991-11-29,99.56
1991-12-02,98.43
1991-12-03,98.75
1991-12-04,98.76
1991-12-05,98.34
1991-12-06,97.61
1991-12-09,97.51
1991-12-10,96.71
1991-12-11,96.63
1991-12-12,97.69
1991-12-13,98.81
1991-12-16,98.46
1991-12-17,98.09
1991-12-18,98.34
1991-12-19,97.21
1991-12-20,95.9
1991-12-23,95.87
1991-12-24,97.05
1991-12-25,97.05
1991-12-26,97.02
1991-12-27,98.12
1991-12-30,98.73
1991-12-31,100.0
1992-01-02,100.36
1992-01-03,100.03
1992-01-06,101.36
1992-01-07,101.15
1992-01-08,99.93
1992-01-09,100.2
1992-01-10,101.18
1992-01-13,101.58
1992-01-14,102.48
1992-01-15,103.94
1992-01-16,104.47
1992-01-17,104.22
1992-01-20,104.65
1992-01-21,104.64
1992-01-22,104.0
1992-01-23,103.55
1992-01-24,103.37
1992-01-27,105.09
1992-01-28,105.06
1992-01-29,105.0
1992-01-30,105.1
1992-01-31,104.93
1992-02-03,105.81
1992-02-04,104.73
1992-02-05,105.87
1992-02-06,105.31
1992-02-07,105.84
1992-02-10,104.16
1992-02-11,104.52
1992-02-12,104.48
1992-02-13,104.68
1992-02-14,104.52
1992-02-17,104.68
1992-02-18,105.82
1992-02-19,105.22
1992-02-20,105.85
1992-02-21,105.69
1992-02-24,106.47
1992-02-25,105.54
1992-02-26,107.11
1992-02-27,107.28
1992-02-28,106.67
1992-03-02,106.82
1992-03-03,106.87
1992-03-04,107.37
1992-03-05,106.43
1992-03-06,106.26
1992-03-09,106.6
1992-03-10,106.92
1992-03-11,105.89
1992-03-12,105.01
1992-03-13,104.21
1992-03-16,104.2
1992-03-17,104.52
1992-03-18,104.05
1992-03-19,103.97
1992-03-20,104.58
1992-03-23,103.42
1992-03-24,103.55
1992-03-25,103.65
1992-03-26,104.06
1992-03-27,103.45
1992-03-30,103.68
1992-03-31,103.4
1992-04-01,102.68
1992-04-02,102.54
1992-04-03,102.24
1992-04-06,102.8
1992-04-07,103.04
1992-04-08,101.66
1992-04-09,102.42
1992-04-10,106.26
1992-04-13,106.53
1992-04-14,106.71
1992-04-15,108.5
1992-04-16,106.89
1992-04-17,106.86
1992-04-20,108.64
1992-04-21,108.35
1992-04-22,108.18
1992-04-23,108.37
1992-04-24,108.87
1992-04-27,109.27
1992-04-28,109.13
1992-04-29,109.46
1992-04-30,109.5
1992-05-01,109.34
1992-05-04,109.04
1992-05-05,109.58
1992-05-06,109.98
1992-05-07,110.49
1992-05-08,111.41
1992-05-11,111.85
1992-05-12,111.15
1992-05-13,110.89
1992-05-14,110.08
1992-05-15,110.69
1992-05-18,110.46
1992-05-19,110.5
1992-05-20,110.86
1992-05-21,110.79
1992-05-22,111.67
1992-05-25,111.97
1992-05-26,111.13
1992-05-27,110.92
1992-05-28,110.76
1992-05-29,111.26
1992-06-01,111.12
1992-06-02,110.73
1992-06-03,110.19
1992-06-04,110.11
1992-06-05,109.54
1992-06-08,109.08
1992-06-09,108.25
1992-06-10,108.58
1992-06-11,107.66
1992-06-12,107.46
1992-06-15,106.93
1992-06-16,107.38
1992-06-17,107.08
1992-06-18,105.99
1992-06-19,106.15
1992-06-22,105.4
1992-06-23,105.49
1992-06-24,105.04
1992-06-25,104.87
1992-06-26,104.96
1992-06-29,103.8
1992-06-30,104.08
1992-07-01,102.75
1992-07-02,103.43
1992-07-03,103.49
1992-07-06,102.47
1992-07-07,102.46
1992-07-08,101.85
1992-07-09,102.72
1992-07-10,103.02
1992-07-13,101.5
1992-07-14,101.48
1992-07-15,101.25
1992-07-16,102.02
1992-07-17,99.75
1992-07-20,97.25
1992-07-21,97.66
1992-07-22,96.95
1992-07-23,97.0
1992-07-24,95.91
1992-07-27,95.88
1992-07-28,96.25
1992-07-29,97.16
1992-07-30,97.67
1992-07-31,97.26
1992-08-03,97.23
1992-08-04,97.15
1992-08-05,96.7
1992-08-06,96.95
1992-08-07,95.77
1992-08-10,94.95
1992-08-11,94.02
1992-08-12,93.44
1992-08-13,93.25
1992-08-14,94.53
1992-08-17,94.86
1992-08-18,94.12
1992-08-19,94.35
1992-08-20,94.1
1992-08-21,95.13
1992-08-24,92.43
1992-08-25,91.55
1992-08-26,91.31
1992-08-27,92.36
1992-08-28,92.35
1992-08-31,92.82
1992-09-01,91.99
1992-09-02,92.05
1992-09-03,94.13
1992-09-04,93.96
1992-09-07,93.75
1992-09-08,93.03
1992-09-09,92.54
1992-09-10,92.54
1992-09-11,93.61
1992-09-14,96.97
1992-09-15,95.3
1992-09-16,97.2
1992-09-17,96.5
1992-09-18,99.98
1992-09-21,97.21
1992-09-22,98.78
1992-09-23,97.64
1992-09-24,98.46
1992-09-25,97.6
1992-09-28,94.78
1992-09-29,94.93
1992-09-30,94.69
1992-10-01,93.51
1992-10-02,94.22
1992-10-05,89.09
1992-10-06,90.66
1992-10-07,91.42
1992-10-08,92.48
1992-10-09,93.62
1992-10-12,94.42
1992-10-13,94.64
1992-10-14,93.86
1992-10-15,92.48
1992-10-16,92.68
1992-10-19,91.77
1992-10-20,94.58
1992-10-21,93.01
1992-10-22,95.16
1992-10-23,96.6
1992-10-26,95.96
1992-10-27,95.44
1992-10-28,94.97
1992-10-29,94.77
1992-10-30,94.74
1992-11-02,95.35
1992-11-03,96.17
1992-11-04,96.1
1992-11-05,96.02
1992-11-06,95.77
1992-11-09,95.91
1992-11-10,96.97
1992-11-11,96.69
1992-11-12,96.92
1992-11-13,97.1
1992-11-16,96.49
1992-11-17,96.54
1992-11-18,97.07
1992-11-19,96.7
1992-11-20,96.31
1992-11-23,96.77
1992-11-24,97.33
1992-11-25,96.8
1992-11-26,96.93
1992-11-27,98.09
1992-11-30,98.4
1992-12-01,98.81
1992-12-02,98.4
1992-12-03,98.92
1992-12-04,98.77
1992-12-07,99.44
1992-12-08,99.26
1992-12-09,98.34
1992-12-10,97.53
1992-12-11,97.58
1992-12-14,97.49
1992-12-15,97.39
1992-12-16,96.84
1992-12-17,98.1
1992-12-18,99.43
1992-12-21,100.36
1992-12-22,100.8
1992-12-23,100.65
1992-12-24,100.94
1992-12-25,100.98
1992-12-28,100.04
1992-12-29,101.8
1992-12-30,101.41
1992-12-31,101.55
1993-01-04,101.77
1993-01-05,103.24
1993-01-06,103.17
1993-01-07,102.42
1993-01-08,101.91
1993-01-11,100.78
1993-01-12,100.67
1993-01-13,100.64
1993-01-14,100.94
1993-01-15,101.82
1993-01-18,102.22
1993-01-19,101.67
1993-01-20,101.66
1993-01-21,101.84
1993-01-22,101.79
1993-01-25,100.99
1993-01-26,102.01
1993-01-27,101.28
1993-01-28,101.46
1993-01-29,101.46
1993-02-01,102.41
1993-02-02,102.06
1993-02-03,103.21
1993-02-04,104.04
1993-02-05,105.2
1993-02-08,105.23
1993-02-09,104.06
1993-02-10,103.95
1993-02-11,104.16
1993-02-12,104.09
1993-02-15,104.83
1993-02-16,104.09
1993-02-17,103.82
1993-02-18,104.86
1993-02-19,105.47
1993-02-22,105.67
1993-02-23,104.75
1993-02-24,103.99
1993-02-25,104.49
1993-02-26,105.93
1993-03-01,107.3
1993-03-02,107.18
1993-03-03,108.08
1993-03-04,107.78
1993-03-05,108.58
1993-03-08,109.07
1993-03-09,108.8
1993-03-10,109.16
1993-03-11,108.96
1993-03-12,108.18
1993-03-15,108.3
1993-03-16,108.46
1993-03-17,107.88
1993-03-18,108.47
1993-03-19,109.04
1993-03-22,107.49
1993-03-23,107.21
1993-03-24,107.21
1993-03-25,107.33
1993-03-26,107.76
1993-03-29,108.01
1993-03-30,108.08
1993-03-31,108.78
1993-04-01,108.28
1993-04-02,107.94
1993-04-05,107.22
1993-04-06,107.66
1993-04-07,107.55
1993-04-08,108.04
1993-04-09,107.79
1993-04-12,107.97
1993-04-13,108.95
1993-04-14,108.94
1993-04-15,108.79
1993-04-16,108.51
1993-04-19,108.7
1993-04-20,109.01
1993-04-21,108.75
1993-04-22,109.56
1993-04-23,109.17
1993-04-26,108.51
1993-04-27,108.71
1993-04-28,107.93
1993-04-29,107.39
1993-04-30,108.06
1993-05-03,108.02
1993-05-04,108.1
1993-05-05,107.88
1993-05-06,107.88
1993-05-07,107.57
1993-05-10,107.72
1993-05-11,108.02
1993-05-12,108.44
1993-05-13,108.8
1993-05-14,108.65
1993-05-17,108.66
1993-05-18,109.03
1993-05-19,108.94
1993-05-20,108.87
1993-05-21,108.75
1993-05-24,109.29
1993-05-25,109.87
1993-05-26,109.98
1993-05-27,110.06
1993-05-28,109.46
1993-05-31,109.44
1993-06-01,108.95
1993-06-02,109.27
1993-06-03,109.45
1993-06-04,108.83
1993-06-07,109.33
1993-06-08,109.43
1993-06-09,110.41
1993-06-10,110.65
1993-06-11,110.72
1993-06-14,111.06
1993-06-15,110.54
1993-06-16,110.94
1993-06-17,111.27
1993-06-18,111.65
1993-06-21,112.01
1993-06-22,113.02
1993-06-23,112.03
1993-06-24,112.23
1993-06-25,112.49
1993-06-28,113.38
1993-06-29,113.37
1993-06-30,113.63
1993-07-01,113.87
1993-07-02,112.87
1993-07-05,112.62
1993-07-06,112.92
1993-07-07,112.88
1993-07-08,114.08
1993-07-09,114.39
1993-07-12,114.52
1993-07-13,114.92
1993-07-14,115.11
1993-07-15,115.37
1993-07-16,114.88
1993-07-19,115.22
1993-07-20,114.86
1993-07-21,114.24
1993-07-22,114.81
1993-07-23,115.46
1993-07-26,116.18
1993-07-27,116.53
1993-07-28,116.68
1993-07-29,118.14
1993-07-30,120.44
1993-08-02,121.21
1993-08-03,120.56
1993-08-04,120.66
1993-08-05,120.6
1993-08-06,120.82
1993-08-09,122.25
1993-08-10,121.19
1993-08-11,123.13
1993-08-12,122.45
1993-08-13,122.51
1993-08-16,122.91
1993-08-17,123.11
1993-08-18,125.46
1993-08-19,125.38
1993-08-20,124.51
1993-08-23,123.74
1993-08-24,123.6
1993-08-25,124.8
1993-08-26,125.16
1993-08-27,125.38
1993-08-30,125.67
1993-08-31,125.7
1993-09-01,124.9
1993-09-02,124.39
1993-09-03,124.6
1993-09-06,123.52
1993-09-07,123.16
1993-09-08,122.78
1993-09-09,122.54
1993-09-10,122.42
1993-09-13,121.95
1993-09-14,122.52
1993-09-15,120.87
1993-09-16,120.47
1993-09-17,121.35
1993-09-20,121.84
1993-09-21,121.49
1993-09-22,121.13
1993-09-23,121.21
1993-09-24,121.06
1993-09-27,122.28
1993-09-28,122.23
1993-09-29,121.88
1993-09-30,122.29
1993-10-01,122.65
1993-10-04,123.28
1993-10-05,124.67
1993-10-06,125.67
1993-10-07,125.59
1993-10-08,127.02
1993-10-11,125.46
1993-10-12,124.85
1993-10-13,124.71
1993-10-14,124.77
1993-10-15,125.74
1993-10-18,126.56
1993-10-19,126.43
1993-10-20,127.2
1993-10-21,128.48
1993-10-22,128.97
1993-10-25,129.36
1993-10-26,128.68
1993-10-27,127.91
1993-10-28,128.28
1993-10-29,128.84
1993-11-01,129.06
1993-11-02,129.33
1993-11-03,129.27
1993-11-04,128.38
1993-11-05,126.01
1993-11-08,125.73
1993-11-09,126.26
1993-11-10,125.95
1993-11-11,125.94
1993-11-12,126.1
1993-11-15,126.57
1993-11-16,126.62
1993-11-17,127.3
1993-11-18,127.92
1993-11-19,127.41
1993-11-22,125.17
1993-11-23,125.05
1993-11-24,125.13
1993-11-25,126.19
1993-11-26,126.51
1993-11-29,126.83
1993-11-30,127.57
1993-12-01,129.65
1993-12-02,130.19
1993-12-03,130.87
1993-12-06,131.05
1993-12-07,130.98
1993-12-08,132.14
1993-12-09,132.64
1993-12-10,131.81
1993-12-13,132.11
1993-12-14,131.52
1993-12-15,131.44
1993-12-16,132.49
1993-12-17,133.4
1993-12-20,134.4
1993-12-21,134.65
1993-12-22,135.48
1993-12-23,136.63
1993-12-24,136.98
1993-12-27,137.66
1993-12-28,137.39
1993-12-29,137.82
1993-12-30,137.82
1993-12-31,138.03
1994-01-03,138.48
1994-01-04,138.57
1994-01-05,137.99
1994-01-06,138.91
1994-01-07,139.97
1994-01-10,140.32
1994-01-11,140.42
1994-01-12,139.36
1994-01-13,138.48
1994-01-14,139.43
1994-01-17,139.9
1994-01-18,140.66
1994-01-19,142.03
1994-01-20,141.33
1994-01-21,141.28
1994-01-24,141.24
1994-01-25,141.22
1994-01-26,141.33
1994-01-27,141.34
1994-01-28,142.43
1994-01-31,144.44
1994-02-01,143.87
1994-02-02,144.68
1994-02-03,143.68
1994-02-04,143.45
1994-02-07,141.16
1994-02-08,142.06
1994-02-09,141.09
1994-02-10,140.49
1994-02-11,139.52
1994-02-14,138.7
1994-02-15,139.3
1994-02-16,140.13
1994-02-17,140.71
1994-02-18,139.86
1994-02-21,138.44
1994-02-22,137.86
1994-02-23,138.83
1994-02-24,136.22
1994-02-25,135.94
1994-02-28,136.98
1994-03-01,135.49
1994-03-02,133.51
1994-03-03,134.37
1994-03-04,135.71
1994-03-07,137.4
1994-03-08,136.7
1994-03-09,135.75
1994-03-10,135.59
1994-03-11,134.08
1994-03-14,135.74
1994-03-15,136.92
1994-03-16,136.35
1994-03-17,136.62
1994-03-18,135.71
1994-03-21,134.56
1994-03-22,134.37
1994-03-23,134.13
1994-03-24,132.54
1994-03-25,131.88
1994-03-28,132.73
1994-03-29,132.21
1994-03-30,130.98
1994-03-31,130.82
1994-04-01,131.37
1994-04-04,131.02
1994-04-05,131.93
1994-04-06,133.39
1994-04-07,133.75
1994-04-08,134.12
1994-04-11,135.09
1994-04-12,135.85
1994-04-13,135.16
1994-04-14,134.49
1994-04-15,135.36
1994-04-18,134.8
1994-04-19,133.49
1994-04-20,133.04
1994-04-21,132.62
1994-04-22,134.07
1994-04-25,133.01
1994-04-26,134.62
1994-04-27,135.44
1994-04-28,135.17
1994-04-29,134.74
1994-05-02,134.92
1994-05-03,134.15
1994-05-04,133.05
1994-05-05,133.46
1994-05-06,133.63
1994-05-09,132.38
1994-05-10,133.81
1994-05-11,133.99
1994-05-12,134.28
1994-05-13,134.51
1994-05-16,134.58
1994-05-17,134.89
1994-05-18,134.57
1994-05-19,134.37
1994-05-20,133.65
1994-05-23,133.06
1994-05-24,131.88
1994-05-25,129.85
1994-05-26,129.49
1994-05-27,128.46
1994-05-30,128.43
1994-05-31,127.77
1994-06-01,127.04
1994-06-02,127.82
1994-06-03,128.77
1994-06-06,129.55
1994-06-07,129.11
1994-06-08,130.11
1994-06-09,129.54
1994-06-10,129.93
1994-06-13,128.2
1994-06-14,127.83
1994-06-15,127.45
1994-06-16,126.41
1994-06-17,125.51
1994-06-20,122.46
1994-06-21,121.82
1994-06-22,122.93
1994-06-23,123.79
1994-06-24,122.0
1994-06-27,121.56
1994-06-28,122.5
1994-06-29,123.66
1994-06-30,122.59
1994-07-01,122.71
1994-07-04,123.58
1994-07-05,122.79
1994-07-06,122.74
1994-07-07,122.81
1994-07-08,123.08
1994-07-11,123.43
1994-07-12,122.42
1994-07-13,123.66
1994-07-14,124.8
1994-07-15,125.74
1994-07-18,126.16
1994-07-19,127.38
1994-07-20,127.3
1994-07-21,127.82
1994-07-22,128.91
1994-07-25,128.63
1994-07-26,128.76
1994-07-27,127.56
1994-07-28,127.8
1994-07-29,128.65
1994-08-01,128.99
1994-08-02,130.86
1994-08-03,131.06
1994-08-04,131.04
1994-08-05,131.24
1994-08-08,131.26
1994-08-09,130.35
1994-08-10,129.46
1994-08-11,129.4
1994-08-12,127.91
1994-08-15,127.8
1994-08-16,128.23
1994-08-17,128.97
1994-08-18,128.36
1994-08-19,128.34
1994-08-22,127.41
1994-08-23,127.67
1994-08-24,128.75
1994-08-25,129.83
1994-08-26,131.13
1994-08-29,132.04
1994-08-30,131.65
1994-08-31,131.91
1994-09-01,131.04
1994-09-02,130.79
1994-09-05,130.21
1994-09-06,128.87
1994-09-07,129.17
1994-09-08,129.11
1994-09-09,128.07
1994-09-12,128.12
1994-09-13,127.74
1994-09-14,126.77
1994-09-15,127.78
1994-09-16,127.03
1994-09-19,126.69
1994-09-20,125.63
1994-09-21,125.04
1994-09-22,124.79
1994-09-23,125.41
1994-09-26,124.65
1994-09-27,124.59
1994-09-28,125.56
1994-09-29,123.99
1994-09-30,124.09
1994-10-03,122.79
1994-10-04,123.06
1994-10-05,121.18
1994-10-06,121.88
1994-10-07,121.83
1994-10-10,123.63
1994-10-11,124.92
1994-10-12,125.52
1994-10-13,126.61
1994-10-14,126.16
1994-10-17,125.91
1994-10-18,124.96
1994-10-19,124.44
1994-10-20,124.81
1994-10-21,123.38
1994-10-24,123.4
1994-10-25,122.25
1994-10-26,122.29
1994-10-27,122.91
1994-10-28,124.69
1994-10-31,125.92
1994-11-01,125.46
1994-11-02,124.95
1994-11-03,125.63
1994-11-04,125.65
1994-11-07,124.52
1994-11-08,124.89
1994-11-09,126.47
1994-11-10,126.45
1994-11-11,126.0
1994-11-14,126.54
1994-11-15,127.55
1994-11-16,127.5
1994-11-17,126.98
1994-11-18,126.87
1994-11-21,126.93
1994-11-22,125.4
1994-11-23,123.57
1994-11-24,124.47
1994-11-25,124.55
1994-11-28,125.14
1994-11-29,125.1
1994-11-30,125.93
1994-12-01,125.2
1994-12-02,125.13
1994-12-05,125.48
1994-12-06,124.57
1994-12-07,124.44
1994-12-08,124.37
1994-12-09,123.23
1994-12-12,122.2
1994-12-13,122.03
1994-12-14,122.75
1994-12-15,123.07
1994-12-16,123.8
1994-12-19,124.22
1994-12-20,124.61
1994-12-21,125.12
1994-12-22,125.79
1994-12-23,125.98
1994-12-26,126.07
1994-12-27,126.25
1994-12-28,126.45
1994-12-29,124.57
1994-12-30,125.06
1995-01-02,124.84
1995-01-03,124.89
1995-01-04,124.96
1995-01-05,124.18
1995-01-06,124.71
1995-01-09,123.92
1995-01-10,123.7
1995-01-11,123.52
1995-01-12,123.61
1995-01-13,123.79
1995-01-16,124.88
1995-01-17,124.42
1995-01-18,124.43
1995-01-19,124.01
1995-01-20,122.88
1995-01-23,121.52
1995-01-24,121.85
1995-01-25,122.01
1995-01-26,122.87
1995-01-27,122.97
1995-01-30,122.36
1995-01-31,121.92
1995-02-01,123.32
1995-02-02,123.55
1995-02-03,124.27
1995-02-06,125.15
1995-02-07,125.16
1995-02-08,124.75
1995-02-09,125.76
1995-02-10,126.01
1995-02-13,125.36
1995-02-14,125.08
1995-02-15,125.09
1995-02-16,123.87
1995-02-17,123.48
1995-02-20,122.27
1995-02-21,122.63
1995-02-22,122.34
1995-02-23,123.3
1995-02-24,122.88
1995-02-27,122.09
1995-02-28,121.82
1995-03-01,122.72
1995-03-02,122.9
1995-03-03,122.25
1995-03-06,120.82
1995-03-07,120.11
1995-03-08,119.06
1995-03-09,118.38
1995-03-10,119.0
1995-03-13,118.53
1995-03-14,119.7
1995-03-15,119.35
1995-03-16,120.0
1995-03-17,120.75
1995-03-20,121.23
1995-03-21,121.51
1995-03-22,121.59
1995-03-23,120.4
1995-03-24,121.3
1995-03-27,121.62
1995-03-28,120.71
1995-03-29,120.55
1995-03-30,122.42
1995-03-31,121.27
1995-04-03,121.27
1995-04-04,122.43
1995-04-05,122.73
1995-04-06,123.1
1995-04-07,122.97
1995-04-10,123.05
1995-04-11,122.66
1995-04-12,123.0
1995-04-13,122.99
1995-04-14,123.13
1995-04-17,122.98
1995-04-18,122.06
1995-04-19,122.4
1995-04-20,122.84
1995-04-21,123.71
1995-04-24,123.46
1995-04-25,124.51
1995-04-26,125.12
1995-04-27,125.46
1995-04-28,125.25
1995-05-01,125.93
1995-05-02,126.84
1995-05-03,127.17
1995-05-04,127.6
1995-05-05,126.9
1995-05-08,126.69
1995-05-09,127.37
1995-05-10,128.25
1995-05-11,129.73
1995-05-12,130.22
1995-05-15,129.65
1995-05-16,130.29
1995-05-17,130.41
1995-05-18,129.58
1995-05-19,128.5
1995-05-22,129.44
1995-05-23,129.37
1995-05-24,130.43
1995-05-25,130.19
1995-05-26,128.2
1995-05-29,128.03
1995-05-30,128.73
1995-05-31,129.27
1995-06-01,130.55
1995-06-02,130.38
1995-06-05,130.94
1995-06-06,131.1
1995-06-07,131.16
1995-06-08,130.68
1995-06-09,129.6
1995-06-12,129.4
1995-06-13,129.43
1995-06-14,129.34
1995-06-15,129.76
1995-06-16,129.38
1995-06-19,130.07
1995-06-20,129.89
1995-06-21,129.87
1995-06-22,131.08
1995-06-23,130.39
1995-06-26,129.25
1995-06-27,128.8
1995-06-28,127.82
1995-06-29,128.07
1995-06-30,127.88
1995-07-03,128.48
1995-07-04,129.7
1995-07-05,130.05
1995-07-06,129.83
1995-07-07,132.33
1995-07-10,132.85
1995-07-11,133.36
1995-07-12,133.52
1995-07-13,133.46
1995-07-14,132.67
1995-07-17,133.23
1995-07-18,133.01
1995-07-19,131.61
1995-07-20,131.2
1995-07-21,131.56
1995-07-24,132.41
1995-07-25,133.15
1995-07-26,133.31
1995-07-27,133.37
1995-07-28,133.32
1995-07-31,132.95
1995-08-01,132.85
1995-08-02,134.95
1995-08-03,134.15
1995-08-04,134.56
1995-08-07,134.74
1995-08-08,134.45
1995-08-09,133.88
1995-08-10,134.24
1995-08-11,134.08
1995-08-14,133.27
1995-08-15,134.4
1995-08-16,134.83
1995-08-17,134.95
1995-08-18,135.7
1995-08-21,136.48
1995-08-22,136.18
1995-08-23,136.09
1995-08-24,135.58
1995-08-25,135.7
1995-08-28,135.0
1995-08-29,134.79
1995-08-30,135.06
1995-08-31,134.33
1995-09-01,134.79
1995-09-04,135.51
1995-09-05,136.06
1995-09-06,136.92
1995-09-07,136.72
1995-09-08,136.99
1995-09-11,136.8
1995-09-12,137.1
1995-09-13,138.48
1995-09-14,138.24
1995-09-15,138.63
1995-09-18,137.49
1995-09-19,138.27
1995-09-20,137.92
1995-09-21,137.63
1995-09-22,135.0
1995-09-25,135.16
1995-09-26,135.97
1995-09-27,134.5
1995-09-28,133.85
1995-09-29,135.28
1995-10-02,135.76
1995-10-03,135.91
1995-10-04,136.21
1995-10-05,136.18
1995-10-06,135.65
1995-10-09,134.89
1995-10-10,133.21
1995-10-11,133.95
1995-10-12,134.72
1995-10-13,135.82
1995-10-16,135.35
1995-10-17,135.3
1995-10-18,135.76
1995-10-19,135.12
1995-10-20,133.84
1995-10-23,132.12
1995-10-24,132.59
1995-10-25,133.51
1995-10-26,132.94
1995-10-27,131.78
1995-10-30,133.41
1995-10-31,134.51
1995-11-01,134.64
1995-11-02,135.43
1995-11-03,135.44
1995-11-06,134.88
1995-11-07,135.3
1995-11-08,135.57
1995-11-09,135.97
1995-11-10,135.17
1995-11-13,134.7
1995-11-14,134.94
1995-11-15,135.2
1995-11-16,136.32
1995-11-17,136.14
1995-11-20,136.93
1995-11-21,136.56
1995-11-22,137.2
1995-11-23,136.83
1995-11-24,137.39
1995-11-27,138.13
1995-11-28,137.37
1995-11-29,137.58
1995-11-30,137.85
1995-12-01,138.29
1995-12-04,137.65
1995-12-05,138.18
1995-12-06,138.72
1995-12-07,138.17
1995-12-08,138.33
1995-12-11,138.85
1995-12-12,139.61
1995-12-13,139.4
1995-12-14,140.12
1995-12-15,139.36
1995-12-18,137.99
1995-12-19,137.34
1995-12-20,138.31
1995-12-21,138.99
1995-12-22,140.35
1995-12-25,140.54
1995-12-26,141.2
1995-12-27,141.4
1995-12-28,141.16
1995-12-29,141.69
1996-01-02,142.36
1996-01-03,144.12
1996-01-04,143.51
1996-01-05,142.88
1996-01-08,142.75
1996-01-09,142.32
1996-01-10,141.03
1996-01-11,140.46
1996-01-12,142.05
1996-01-15,141.9
1996-01-16,143.49
1996-01-17,143.29
1996-01-18,144.27
1996-01-19,145.08
1996-01-22,145.02
1996-01-23,144.4
1996-01-24,145.65
1996-01-25,145.63
1996-01-26,145.78
1996-01-29,145.8
1996-01-30,146.06
1996-01-31,147.1
1996-02-01,147.48
1996-02-02,147.97
1996-02-05,146.55
1996-02-06,147.07
1996-02-07,146.94
1996-02-08,146.26
1996-02-09,146.16
1996-02-12,146.3
1996-02-13,147.23
1996-02-14,146.86
1996-02-15,147.04
1996-02-16,146.94
1996-02-19,145.55
1996-02-20,144.11
1996-02-21,144.73
1996-02-22,146.01
1996-02-23,146.97
1996-02-26,145.91
1996-02-27,146.08
1996-02-28,147.25
1996-02-29,147.45
1996-03-01,148.49
1996-03-04,148.82
1996-03-05,147.64
1996-03-06,147.64
1996-03-07,148.6
1996-03-08,147.13
1996-03-11,145.75
1996-03-12,145.71
1996-03-13,145.97
1996-03-14,146.88
1996-03-15,146.17
1996-03-18,147.67
1996-03-19,148.44
1996-03-20,148.57
1996-03-21,148.99
1996-03-22,149.17
1996-03-25,148.66
1996-03-26,148.09
1996-03-27,148.97
1996-03-28,148.22
1996-03-29,149.02
1996-04-01,149.72
1996-04-02,149.59
1996-04-03,149.56
1996-04-04,150.17
1996-04-05,150.11
1996-04-08,150.22
1996-04-09,150.13
1996-04-10,150.72
1996-04-11,149.97
1996-04-12,150.29
1996-04-15,151.16
1996-04-16,151.86
1996-04-17,151.1
1996-04-18,151.99
1996-04-19,153.23
1996-04-22,153.89
1996-04-23,153.68
1996-04-24,153.43
1996-04-25,153.92
1996-04-26,154.41
1996-04-29,153.43
1996-04-30,153.63
1996-05-01,153.34
1996-05-02,152.92
1996-05-03,151.65
1996-05-06,151.87
1996-05-07,151.51
1996-05-08,150.96
1996-05-09,151.28
1996-05-10,152.19
1996-05-13,151.83
1996-05-14,152.84
1996-05-15,153.44
1996-05-16,152.89
1996-05-17,153.33
1996-05-20,153.62
1996-05-21,153.93
1996-05-22,152.89
1996-05-23,152.8
1996-05-24,152.78
1996-05-27,152.76
1996-05-28,153.41
1996-05-29,153.51
1996-05-30,152.7
1996-05-31,153.3
1996-06-03,152.67
1996-06-04,153.46
1996-06-05,153.88
1996-06-06,153.48
1996-06-07,152.18
1996-06-10,152.96
1996-06-11,153.48
1996-06-12,153.63
1996-06-13,153.24
1996-06-14,152.8
1996-06-17,152.81
1996-06-18,153.03
1996-06-19,152.86
1996-06-20,152.27
1996-06-21,152.36
1996-06-24,152.78
1996-06-25,152.49
1996-06-26,152.77
1996-06-27,152.03
1996-06-28,153.23
1996-07-01,153.58
1996-07-02,153.72
1996-07-03,153.43
1996-07-04,154.32
1996-07-05,153.34
1996-07-08,152.62
1996-07-09,153.06
1996-07-10,153.29
1996-07-11,152.72
1996-07-12,151.54
1996-07-15,150.56
1996-07-16,146.82
1996-07-17,147.52
1996-07-18,148.4
1996-07-19,148.73
1996-07-22,146.86
1996-07-23,147.72
1996-07-24,145.68
1996-07-25,146.57
1996-07-26,146.42
1996-07-29,146.6
1996-07-30,146.21
1996-07-31,147.05
1996-08-01,147.98
1996-08-02,149.36
1996-08-05,150.03
1996-08-06,150.3
1996-08-07,150.76
1996-08-08,151.02
1996-08-09,150.46
1996-08-12,150.24
1996-08-13,150.69
1996-08-14,151.03
1996-08-15,150.96
1996-08-16,151.77
1996-08-19,151.59
1996-08-20,152.59
1996-08-21,151.85
1996-08-22,153.18
1996-08-23,153.23
1996-08-26,152.96
1996-08-27,153.04
1996-08-28,153.14
1996-08-29,152.07
1996-08-30,151.31
1996-09-02,151.56
1996-09-03,150.79
1996-09-04,151.3
