Nom,STOXX® Europe 600 (Gross Return EUR),STOXX® Europe 600 (Price Return EUR),EURO STOXX 50® (Gross Return EUR),EURO STOXX 50® (Price Return EUR),CAC All-Tradable Gross Return,CAC All-Tradable,CAC 40 Gross Return,CAC 40
ISIN,CH0102635015,EU0009658202,CH0102173264,EU0009658145,QS0011131891,FR0003999499,QS0011131834,FR0003500008
Symbole,SXXGR,SXXP,SX5GT,SX5E,CACTR,CACT,PX1GR,CAC
Source,https://stoxx.com/index/sxxgr/?factsheet=true,https://stoxx.com/index/sxxp/?factsheet=true,https://stoxx.com/index/sx5gt/?factsheet=true,https://stoxx.com/index/sx5e/?factsheet=true,https://markets.ft.com/data/indices/tearsheet/summary?s=CACTR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CACT%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=PX1GR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CAC%3APAR
Date,STOXX_600_Gross_Return,STOXX_600_Price_Return,EURO_STOXX_50_Gross_Return,EURO_STOXX_50_Price_Return,CAC_All_Tradable_Gross_Return,CAC_All_Tradable_Price_Return,CAC_40_Gross_Return,CAC_40_Price_Return
1989-01-23,,91.66,,880.02,,,1683.08,1631.05
1989-01-24,,92.4,,885.82,,,1697.32,1644.85
1989-01-25,,92.75,,892.57,,,1733.3,1679.72
1989-01-26,,93.1,,887.82,,,1720.6,1667.42
1989-01-27,,94.16,,891.09,,,1730.82,1677.32
1989-01-30,,94.78,,887.65,,,1718.59,1665.76
1989-01-31,,94.71,,880.79,,,1707.78,1654.99
1989-02-01,,94.12,,875.47,,,1711.25,1654.99
1989-02-02,,94.27,,878.08,,,1737.65,1683.26
1989-02-03,,95.3,,884.09,,,1748.19,1693.48
1989-02-06,,94.77,,885.49,,,1726.15,1672.12
1989-02-07,,95.12,,883.82,,,1731.33,1677.14
1989-02-08,,96.15,,891.81,,,1757.09,1702.09
1989-02-09,,95.77,,889.28,,,1748.53,1693.8
1989-02-10,,95.25,,888.1,,,1744.76,1690.15
1989-02-13,,94.26,,876.81,,,1704.29,1650.94
1989-02-14,,94.6,,878.7,,,1697.27,1644.15
1989-02-15,,94.09,,870.83,,,1667.51,1615.32
1989-02-16,,93.98,,872.89,,,1679.79,1627.22
1989-02-17,,93.99,,869.54,,,1664.83,1612.73
1989-02-20,,94.68,,876.73,,,1685.57,1632.82
1989-02-21,,94.32,,874.7,,,1698.66,1645.5
1989-02-22,,93.31,,867.41,,,1677.46,1624.95
1989-02-23,,92.36,,856.7,,,1632.72,1581.62
1989-02-24,,93.12,,864.05,,,1625.03,1574.17
1989-02-27,,90.83,,845.09,,,1590.8,1541.01
1989-02-28,,91.49,,852.86,,,1631.12,1580.07
1989-03-01,,92.12,,859.83,,,1625.54,1574.67
1989-03-02,,92.7,,860.68,,,1634.16,1583.01
1989-03-03,,93.57,,871.1,,,1660.11,1608.15
1989-03-06,,94.43,,879.28,,,1679.59,1627.02
1989-03-07,,94.66,,878.31,,,1669.28,1617.04
1989-03-08,,94.43,,872.83,,,1659.31,1607.37
1989-03-09,,94.4,,873.66,,,1664.22,1612.13
1989-03-10,,94.46,,870.96,,,1654.15,1602.38
1989-03-13,,94.94,,872.52,,,1656.7,1604.85
1989-03-14,,95.56,,876.31,,,1671.31,1619.0
1989-03-15,,95.91,,881.84,,,1685.37,1632.6
1989-03-16,,95.63,,882.9,,,1691.54,1638.6
1989-03-17,,94.9,,879.88,,,1666.18,1614.04
1989-03-20,,92.08,,853.38,,,1655.18,1603.37
1989-03-21,,94.54,,874.93,,,1675.3,1622.87
1989-03-22,,94.2,,874.77,,,1674.25,1621.85
1989-03-23,,94.44,,875.44,,,1677.22,1624.73
1989-03-24,,94.49,,875.9,,,,
1989-03-27,,94.37,,873.69,,,,
1989-03-28,,94.43,,875.62,,,1688.21,1635.38
1989-03-29,,94.89,,880.18,,,1697.01,1643.9
1989-03-30,,94.4,,882.0,,,1693.73,1640.2
1989-03-31,,95.08,,883.82,,,1698.49,1644.81
1989-04-03,,95.31,,891.11,,,1709.81,1655.77
1989-04-04,,95.8,,892.13,,,1720.88,1666.5
1989-04-05,,95.74,,893.29,,,1718.12,1663.82
1989-04-06,,95.07,,889.88,,,1709.72,1655.69
1989-04-07,,95.02,,891.2,,,1703.9,1650.06
1989-04-10,,94.98,,895.58,,,1712.77,1658.64
1989-04-11,,95.4,,899.74,,,1720.57,1666.19
1989-04-12,,95.37,,902.61,,,1729.11,1674.46
1989-04-13,,95.28,,902.29,,,1721.57,1667.16
1989-04-14,,95.88,,904.91,,,1737.88,1682.96
1989-04-17,,96.23,,909.4,,,1747.63,1692.4
1989-04-18,,96.71,,911.73,,,1756.69,1701.18
1989-04-19,,96.96,,911.97,,,1762.35,1706.65
1989-04-20,,96.12,,908.91,,,1750.71,1695.39
1989-04-21,,96.17,,908.9,,,1755.93,1700.44
1989-04-24,,96.2,,909.26,,,1754.11,1698.67
1989-04-25,,96.18,,904.67,,,1744.73,1688.37
1989-04-26,,96.5,,901.26,,,1722.82,1667.17
1989-04-27,,96.92,,901.96,,,1729.74,1673.87
1989-04-28,,97.08,,901.71,,,1736.63,1680.53
1989-05-01,,97.04,,900.64,,,,
1989-05-02,,96.71,,899.12,,,1737.63,1679.85
1989-05-03,,96.8,,897.81,,,1725.88,1668.48
1989-05-04,,97.02,,896.8,,,,
1989-05-05,,97.62,,904.73,,,1734.47,1676.79
1989-05-08,,97.09,,900.19,,,,
1989-05-09,,97.21,,898.8,,,1730.14,1672.61
1989-05-10,,96.96,,896.6,,,1718.07,1660.93
1989-05-11,,96.83,,893.82,,,1712.7,1655.74
1989-05-12,,97.33,,892.69,,,1731.86,1674.27
1989-05-15,,97.51,,891.69,,,,
1989-05-16,,97.36,,891.42,,,1724.12,1666.79
1989-05-17,,97.52,,890.49,,,1712.86,1674.27
1989-05-18,,98.28,,896.03,,,1715.6,1658.02
1989-05-19,,98.9,,898.16,,,1732.93,1674.77
1989-05-22,,98.22,,902.16,,,1737.25,1678.94
1989-05-23,,97.95,,904.47,,,1735.43,1678.94
1989-05-24,,97.49,,905.75,,,1748.27,1677.19
1989-05-25,,98.05,,913.38,,,1775.74,1689.6
1989-05-26,,98.33,,914.44,,,1780.68,1720.92
1989-05-29,,98.57,,920.33,,,1782.72,1720.92
1989-05-30,,98.29,,923.35,,,1784.86,1722.87
1989-05-31,,97.88,,923.42,,,1791.89,1729.65
1989-06-01,,97.87,,924.65,,,1800.96,1738.02
1989-06-02,,97.77,,926.05,,,1828.24,1764.35
1989-06-05,,97.82,,930.43,,,1833.46,1764.63
1989-06-06,,98.07,,929.08,,,1824.84,1755.56
1989-06-07,,98.54,,934.15,,,1824.73,1755.16
1989-06-08,,99.46,,939.58,,,1830.52,1760.73
1989-06-09,,99.57,,940.86,,,1827.99,1760.73
1989-06-12,,99.27,,944.7,,,1823.23,1751.04
1989-06-13,,98.89,,944.87,,,1822.39,1749.81
1989-06-14,,99.15,,947.36,,,1819.22,1745.65
1989-06-15,,98.86,,942.49,,,1813.25,1739.74
1989-06-16,,99.17,,942.76,,,1795.05,1722.28
1989-06-19,,99.56,,948.98,,,1793.46,1718.74
1989-06-20,,100.29,,958.23,,,1817.96,1739.56
1989-06-21,,100.13,,956.75,,,1815.9,1737.59
1989-06-22,,100.55,,958.9,,,1817.42,1739.04
1989-06-23,,100.16,,958.27,,,1839.7,1760.36
1989-06-26,,100.21,,962.7,,,1841.15,1760.1
1989-06-27,,100.82,,959.94,,,1839.45,1758.48
1989-06-28,,101.39,,966.26,,,1833.09,1752.4
1989-06-29,,100.57,,963.4,,,1811.74,1731.99
1989-06-30,,99.11,,953.51,,,1810.91,1727.86
1989-07-03,,99.82,,958.48,,,1825.34,1737.45
1989-07-04,,100.33,,963.44,,,1837.33,1741.59
1989-07-05,,100.03,,955.98,,,1832.66,1737.16
1989-07-06,,100.01,,956.83,,,1834.08,1737.57
1989-07-07,,100.77,,961.77,,,1827.72,1729.09
1989-07-10,,101.02,,965.66,,,1830.14,1728.31
1989-07-11,,102.39,,971.49,,,1858.08,1754.46
1989-07-12,,102.59,,971.05,,,1852.8,1749.47
1989-07-13,,103.09,,977.72,,,1859.36,1755.18
1989-07-14,,103.51,,981.2,,,,
1989-07-17,,103.32,,979.47,,,1873.16,1766.42
1989-07-18,,103.52,,981.3,,,1863.59,1757.4
1989-07-19,,104.09,,985.74,,,1872.33,1765.65
1989-07-20,,104.59,,991.39,,,1880.87,1773.7
1989-07-21,,104.57,,993.41,,,1889.31,1781.65
1989-07-24,,103.68,,983.6,,,1893.37,1785.48
1989-07-25,,103.99,,988.98,,,1899.37,1791.15
1989-07-26,,104.47,,994.46,,,1900.1,1791.83
1989-07-27,,105.05,,997.27,,,1925.57,1815.85
1989-07-28,,105.57,,996.93,,,1934.47,1824.24
1989-07-31,,105.53,,997.91,,,1924.13,1814.19
1989-08-01,,105.49,,1006.38,,,1940.5,1829.63
1989-08-02,,105.68,,1008.28,,,1940.2,1828.64
1989-08-03,,105.27,,1004.65,,,1935.41,1825.46
1989-08-04,,106.31,,1016.58,,,1928.4,1816.92
1989-08-07,,106.84,,1018.24,,,1915.42,1804.69
1989-08-08,,107.21,,1020.41,,,1929.33,1805.0
1989-08-09,,107.67,,1022.62,,,1932.57,1817.8
1989-08-10,,107.23,,1018.51,,,1930.03,1821.0
1989-08-11,,107.55,,1022.34,,,1940.49,1828.31
1989-08-14,,106.97,,1019.54,,,,
1989-08-15,,106.29,,1012.02,,,,
1989-08-16,,107.28,,1018.81,,,1940.29,1828.12
1989-08-17,,107.58,,1020.37,,,1937.89,1825.86
1989-08-18,,107.74,,1017.81,,,1926.03,1810.71
1989-08-21,,108.21,,1024.69,,,1926.89,1815.5
1989-08-22,,107.93,,1021.3,,,1918.03,1807.15
1989-08-23,,108.2,,1020.27,,,1928.49,1817.0
1989-08-24,,108.71,,1026.17,,,1958.76,1845.53
1989-08-25,,109.35,,1036.91,,,1980.52,1866.03
1989-08-28,,109.32,,1034.95,,,1967.74,1853.98
1989-08-29,,108.69,,1031.44,,,1969.02,1855.19
1989-08-30,,108.84,,1034.36,,,1973.82,1859.71
1989-08-31,,109.29,,1038.1,,,1991.02,1875.92
1989-09-01,,109.6,,1040.88,,,2000.87,1885.2
1989-09-04,,110.38,,1048.98,,,2014.95,1896.46
1989-09-05,,110.61,,1056.54,,,2012.77,1896.42
1989-09-06,,109.57,,1048.36,,,2007.44,1892.04
1989-09-07,,110.38,,1055.11,,,2026.99,1907.83
1989-09-08,,110.57,,1058.95,,,2026.49,1909.34
1989-09-11,,110.17,,1054.81,,,2018.13,1901.46
1989-09-12,,110.09,,1052.11,,,2016.28,1899.72
1989-09-13,,109.99,,1049.45,,,2018.32,1901.64
1989-09-14,,109.45,,1048.53,,,2005.56,1889.62
1989-09-15,,109.29,,1047.16,,,2008.27,1891.58
1989-09-18,,109.66,,1050.93,,,2008.84,1892.71
1989-09-19,,109.26,,1047.17,,,2010.68,1894.44
1989-09-20,,109.48,,1045.66,,,2011.39,1895.11
1989-09-21,,109.73,,1045.93,,,2013.79,1897.37
1989-09-22,,109.84,,1051.84,,,2031.49,1914.05
1989-09-25,,109.62,,1050.59,,,2023.43,1906.46
1989-09-26,,108.95,,1045.46,,,2037.47,1919.69
1989-09-27,,108.3,,1042.05,,,2049.07,1926.03
1989-09-28,,107.73,,1041.53,,,2050.84,1932.28
1989-09-29,,107.48,,1032.57,,,2023.07,1906.12
1989-10-02,,107.17,,1027.48,,,1991.36,1876.24
1989-10-03,,108.16,,1039.75,,,2019.46,1902.72
1989-10-04,,107.89,,1042.4,,,2026.17,1909.04
1989-10-05,,107.5,,1041.49,,,2036.12,1918.41
1989-10-06,,107.81,,1047.81,,,2061.6,1938.01
1989-10-09,,107.07,,1055.47,,,2061.73,1942.54
1989-10-10,,106.18,,1054.76,,,2082.1,1961.74
1989-10-11,,105.78,,1043.02,,,2046.25,1927.95
1989-10-12,,106.02,,1042.72,,,2051.39,1932.8
1989-10-13,,105.59,,1035.84,,,2049.77,1931.27
1989-10-16,,99.01,,960.81,,,1920.85,1913.31
1989-10-17,,100.0,,981.08,,,1916.48,1805.69
1989-10-18,,100.92,,983.38,,,1940.29,1828.13
1989-10-19,,102.44,,1001.41,,,1990.09,1875.05
1989-10-20,,102.42,,999.85,,,1978.71,1864.32
1989-10-23,,102.7,,1001.27,,,1980.0,1865.54
1989-10-24,,101.06,,983.84,,,1945.33,1832.88
1989-10-25,,100.62,,973.82,,,1938.89,1826.81
1989-10-26,,100.09,,971.67,,,1927.41,1815.99
1989-10-27,,97.57,,959.03,,,1876.77,1768.27
1989-10-30,,98.44,,965.83,,,1915.74,1804.99
1989-10-31,,99.25,,970.43,,,1931.15,1819.51
1989-11-01,,99.63,,972.43,,,,
1989-11-02,,99.41,,969.91,,,1932.29,1820.58
1989-11-03,,99.36,,961.72,,,1918.98,1808.04
1989-11-06,,99.27,,958.61,,,1892.32,1782.92
1989-11-07,,98.66,,947.37,,,1879.63,1770.97
1989-11-08,,99.7,,954.83,,,1894.05,1784.55
1989-11-09,,100.03,,960.36,,,1911.6,1801.09
1989-11-10,,100.82,,970.55,,,1932.02,1820.33
1989-11-13,,101.32,,982.49,,,1931.15,1819.51
1989-11-14,,100.91,,977.94,,,1925.85,1814.52
1989-11-15,,100.06,,973.5,,,1928.09,1816.63
1989-11-16,,100.72,,985.33,,,1942.3,1830.01
1989-11-17,,100.91,,985.81,,,1950.41,1837.66
1989-11-20,,100.27,,989.62,,,1947.06,1834.5
1989-11-21,,99.88,,984.76,,,1937.2,1825.21
1989-11-22,,100.1,,990.51,,,1949.91,1837.19
1989-11-23,,100.84,,996.73,,,1956.68,1843.56
1989-11-24,,101.21,,1005.91,,,1972.1,1858.09
1989-11-27,,101.14,,1010.0,,,1978.16,1863.81
1989-11-28,,101.6,,1009.79,,,1974.38,1860.24
1989-11-29,,101.93,,1013.96,,,1987.18,1872.3
1989-11-30,,102.91,,1023.52,,,2007.05,1890.43
1989-12-01,,103.75,,1034.12,,,2038.16,1919.72
1989-12-04,,104.0,,1045.01,,,2058.72,1939.09
1989-12-05,,104.28,,1040.5,,,2058.9,1939.26
1989-12-06,,105.07,,1048.9,,,2081.23,1960.29
1989-12-07,,105.25,,1051.22,,,2086.89,1965.63
1989-12-08,,105.6,,1050.31,,,2101.39,1979.29
1989-12-11,,105.39,,1048.34,,,2092.69,1971.09
1989-12-12,,105.21,,1048.03,,,2093.66,1972.01
1989-12-13,,105.39,,1046.28,,,2081.37,1960.42
1989-12-14,,105.16,,1043.37,,,2075.2,1954.62
1989-12-15,,105.25,,1045.44,,,2069.68,1949.42
1989-12-18,,104.88,,1042.84,,,2065.78,1945.74
1989-12-19,,104.53,,1038.3,,,2051.21,1932.02
1989-12-20,,105.47,,1050.06,,,2071.69,1951.31
1989-12-21,,105.64,,1057.82,,,2098.79,1976.83
1989-12-22,,105.72,,1060.0,,,2103.61,1981.37
1989-12-25,,105.72,,1060.0,,,,
1989-12-26,,105.92,,1063.68,,,2099.49,1977.49
1989-12-27,,106.92,,1082.78,,,2108.16,1985.66
1989-12-28,,107.5,,1095.22,,,2122.14,1998.83
1989-12-29,,108.15,,1098.49,,,2124.53,2001.08
1990-01-01,,108.16,,1098.49,,,,
1990-01-02,,108.63,,1101.34,,,2111.55,1988.85
1990-01-03,,110.04,,1112.82,,,2102.03,1979.89
1990-01-04,,110.02,,1113.02,,,2130.67,2006.42
1990-01-05,,109.02,,1099.52,,,2117.86,1994.36
1990-01-08,,109.19,,1104.62,,,2090.87,1968.95
1990-01-09,,109.71,,1108.79,,,2092.29,1970.28
1990-01-10,,109.08,,1099.88,,,2092.39,1970.38
1990-01-11,,109.77,,1111.34,,,2116.3,1992.89
1990-01-12,,108.82,,1100.32,,,2090.56,1968.65
1990-01-15,,108.31,,1094.09,,,2084.44,1962.89
1990-01-16,,107.1,,1076.85,,,2055.04,1935.21
1990-01-17,,107.66,,1085.63,,,2074.09,1953.14
1990-01-18,,106.5,,1071.44,,,2054.52,1934.72
1990-01-19,,106.45,,1069.32,,,2045.21,1925.95
1990-01-22,,106.04,,1070.13,,,2034.45,1915.82
1990-01-23,,105.41,,1072.0,,,2030.78,1912.36
1990-01-24,,103.69,,1048.74,,,1998.25,1881.73
1990-01-25,,104.62,,1061.73,,,2010.47,1893.23
1990-01-26,,104.8,,1061.64,,,2003.58,1886.75
1990-01-29,,105.18,,1063.84,,,2022.65,1904.71
1990-01-30,,105.66,,1067.73,,,2009.19,1892.03
1990-01-31,,106.08,,1069.92,,,1999.63,1882.88
1990-02-01,,106.77,,1081.45,,,2013.33,1895.53
1990-02-02,,107.72,,1099.38,,,2044.32,1924.7
1990-02-05,,108.38,,1111.72,,,2045.85,1926.14
1990-02-06,,107.77,,1108.79,,,2035.43,1916.33
1990-02-07,,106.64,,1093.94,,,2013.02,1895.24
1990-02-08,,107.41,,1102.05,,,2023.94,1905.51
1990-02-09,,106.82,,1091.27,,,2016.23,1898.25
1990-02-12,,105.47,,1075.59,,,1983.46,1867.4
1990-02-13,,104.97,,1067.0,,,1960.12,1845.43
1990-02-14,,105.08,,1067.95,,,1969.21,1853.99
1990-02-15,,105.63,,1072.31,,,1972.26,1856.86
1990-02-16,,106.62,,1088.18,,,1987.41,1871.12
1990-02-19,,105.68,,1073.87,,,1952.26,1838.03
1990-02-20,,104.42,,1053.49,,,1933.28,1820.16
1990-02-21,,103.59,,1046.7,,,1915.89,1803.79
1990-02-22,,104.13,,1053.05,,,1951.07,1836.91
1990-02-23,,102.94,,1038.72,,,1915.72,1803.62
1990-02-26,,102.38,,1031.27,,,1916.22,1804.1
1990-02-27,,103.23,,1045.13,,,1938.82,1825.38
1990-02-28,,103.54,,1048.91,,,1964.63,1849.68
1990-03-01,,102.67,,1039.54,,,1946.32,1832.44
1990-03-02,,103.47,,1057.33,,,1976.1,1860.48
1990-03-05,,102.93,,1064.82,,,1990.92,1874.43
1990-03-06,,102.85,,1062.78,,,1988.66,1872.3
1990-03-07,,103.59,,1074.51,,,1997.45,1880.57
1990-03-08,,104.17,,1082.32,,,2037.19,1917.99
1990-03-09,,103.87,,1087.35,,,2040.5,1921.11
1990-03-12,,103.48,,1082.45,,,2031.45,1912.59
1990-03-13,,103.68,,1088.53,,,2043.89,1924.3
1990-03-14,,103.96,,1092.0,,,2067.33,1946.37
1990-03-15,,104.54,,1101.47,,,2086.56,1964.47
1990-03-16,,105.2,,1105.71,,,2080.55,1958.82
1990-03-19,,104.57,,1108.72,,,2057.34,1936.96
1990-03-20,,104.72,,1103.16,,,2045.05,1925.39
1990-03-21,,104.96,,1114.3,,,2057.57,1937.18
1990-03-22,,104.44,,1104.94,,,2033.07,1914.11
1990-03-23,,105.06,,1107.65,,,2057.81,1937.4
1990-03-26,,105.83,,1114.94,,,2086.23,1964.16
1990-03-27,,105.24,,1108.58,,,2066.9,1945.96
1990-03-28,,105.33,,1108.04,,,2059.85,1939.33
1990-03-29,,105.33,,1113.82,,,2068.95,1947.23
1990-03-30,,105.28,,1115.39,,,2095.05,1971.79
1990-04-02,,104.28,,1102.63,,,2068.9,1947.18
1990-04-03,,105.34,,1117.39,,,2109.67,1985.55
1990-04-04,,105.31,,1117.46,,,2126.61,2001.49
1990-04-05,,105.66,,1120.48,,,2154.84,2028.06
1990-04-06,,105.64,,1126.63,,,2199.29,2069.89
1990-04-09,,105.34,,1120.33,,,2214.16,2083.9
1990-04-10,,105.03,,1119.32,,,2205.12,2075.38
1990-04-11,,105.14,,1122.83,,,2234.57,2103.1
1990-04-12,,105.37,,1127.94,,,2248.98,2116.66
1990-04-13,,105.32,,1127.36,,,,
1990-04-16,,105.52,,1130.41,,,,
1990-04-17,,105.5,,1133.43,,,2259.27,2126.34
1990-04-18,,105.03,,1124.96,,,2229.88,2098.68
1990-04-19,,104.63,,1120.75,,,2228.21,2097.12
1990-04-20,,105.1,,1127.18,,,2262.43,2129.32
1990-04-23,,104.04,,1108.59,,,2220.4,2089.77
1990-04-24,,103.79,,1106.22,,,2232.76,2101.4
1990-04-25,,103.25,,1104.51,,,2222.31,2091.57
1990-04-26,,102.73,,1095.66,,,2203.02,2072.16
1990-04-27,,101.97,,1091.63,,,2196.77,2066.27
1990-04-30,,101.75,,1087.94,,,2175.71,2046.46
1990-05-01,,102.04,,1088.04,,,,
1990-05-02,,102.92,,1098.06,,,2198.28,2066.03
1990-05-03,,103.47,,1111.77,,,2233.32,2098.95
1990-05-04,,104.42,,1118.26,,,2237.24,2102.64
1990-05-07,,104.95,,1128.43,,,2255.53,2119.83
1990-05-08,,105.1,,1123.19,,,,
1990-05-09,,104.76,,1119.61,,,2238.36,2103.69
1990-05-10,,104.66,,1116.0,,,2239.83,2104.56
1990-05-11,,104.8,,1110.37,,,2226.3,2091.85
1990-05-14,,105.66,,1111.93,,,2224.48,2090.14
1990-05-15,,105.63,,1109.35,,,2204.59,2070.67
1990-05-16,,105.62,,1107.71,,,2204.62,2070.7
1990-05-17,,107.14,,1113.09,,,2240.01,2103.94
1990-05-18,,106.87,,1109.49,,,2235.99,2100.17
1990-05-21,,106.63,,1098.29,,,2227.53,2092.21
1990-05-22,,107.68,,1106.66,,,2251.78,2115.0
1990-05-23,,107.65,,1111.21,,,2260.67,2123.34
1990-05-24,,107.47,,1110.43,,,,
1990-05-25,,106.93,,1102.43,,,2249.03,2111.9
1990-05-28,,106.82,,1099.45,,,2251.68,2114.39
1990-05-29,,108.04,,1111.82,,,2260.94,2123.09
1990-05-30,,109.44,,1117.22,,,2258.51,2120.8
1990-05-31,,109.32,,1116.83,,,2244.35,2107.51
1990-06-01,,109.68,,1116.17,,,2223.68,2087.6
1990-06-04,,110.0,,1120.1,,,,
1990-06-05,,110.41,,1123.85,,,2206.55,2069.43
1990-06-06,,109.36,,1108.59,,,2183.84,2045.43
1990-06-07,,109.7,,1107.05,,,2189.55,2050.45
1990-06-08,,109.1,,1099.46,,,2160.99,2021.41
1990-06-11,,108.45,,1094.01,,,2145.97,2002.38
1990-06-12,,109.09,,1092.18,,,2149.66,2005.82
1990-06-13,,109.76,,1094.42,,,2170.84,2025.59
1990-06-14,,110.01,,1097.85,,,2176.03,2028.08
1990-06-15,,109.3,,1089.21,,,2158.84,2011.87
1990-06-18,,108.43,,1084.24,,,2133.58,1988.33
1990-06-19,,109.12,,1098.5,,,2150.36,2000.14
1990-06-20,,109.53,,1102.64,,,2154.15,2003.66
1990-06-21,,109.61,,1105.72,,,2158.79,2007.98
1990-06-22,,110.18,,1112.61,,,2184.32,2031.73
1990-06-25,,110.75,,1118.94,,,2195.08,2040.08
1990-06-26,,111.18,,1123.46,,,2210.05,2053.4
1990-06-27,,110.65,,1122.16,,,2192.37,2036.96
1990-06-28,,110.33,,1122.46,,,2193.93,2038.41
1990-06-29,,110.57,,1120.33,,,2195.4,2035.03
1990-07-02,,110.87,,1124.08,,,2206.05,2029.54
1990-07-03,,111.1,,1121.5,,,2208.7,2031.98
1990-07-04,,110.95,,1120.64,,,2191.25,2015.93
1990-07-05,,110.17,,1113.32,,,2175.07,1999.98
1990-07-06,,110.54,,1114.14,,,2177.17,2001.9
1990-07-09,,110.63,,1110.41,,,2165.29,1990.17
1990-07-10,,110.1,,1100.56,,,2138.72,1963.02
1990-07-11,,110.84,,1109.54,,,2146.96,1970.58
1990-07-12,,112.12,,1118.71,,,2151.96,1975.18
1990-07-13,,111.56,,1121.3,,,2177.2,1998.34
1990-07-16,,112.43,,1127.62,,,2198.7,2015.59
1990-07-17,,113.03,,1133.76,,,2203.71,2019.5
1990-07-18,,112.47,,1133.35,,,2214.74,2029.6
1990-07-19,,112.57,,1134.74,,,2207.87,2023.31
1990-07-20,,112.81,,1136.18,,,2215.82,2030.6
1990-07-23,,111.15,,1120.62,,,2171.57,1990.04
1990-07-24,,111.04,,1120.9,,,2177.65,1995.61
1990-07-25,,110.76,,1122.36,,,2180.89,1998.58
1990-07-26,,110.41,,1120.59,,,2165.38,1984.37
1990-07-27,,110.18,,1112.67,,,2145.1,1965.79
1990-07-30,,109.59,,1107.72,,,2133.72,1955.35
1990-07-31,,110.24,,1116.48,,,2145.42,1965.57
1990-08-01,,109.89,,1108.96,,,2139.91,1960.07
1990-08-02,,108.23,,1097.11,,,2094.47,1918.45
1990-08-03,,106.73,,1073.07,,,2040.97,1869.45
1990-08-06,,102.05,,1021.5,,,1936.54,1773.79
1990-08-07,,103.31,,1038.87,,,1978.08,1811.84
1990-08-08,,102.12,,1016.7,,,1918.31,1757.09
1990-08-09,,102.78,,1023.96,,,1943.17,1779.86
1990-08-10,,102.43,,1021.27,,,1943.13,1769.87
1990-08-13,,100.68,,996.97,,,1878.91,1721.01
1990-08-14,,101.55,,1003.6,,,1869.11,1712.03
1990-08-15,,101.14,,1001.34,,,,
1990-08-16,,101.36,,1007.38,,,1881.54,1723.41
1990-08-17,,99.25,,976.71,,,1817.76,1665.0
1990-08-20,,97.44,,952.64,,,1759.81,1611.92
1990-08-21,,94.59,,920.64,,,1688.41,1546.51
1990-08-22,,94.94,,930.22,,,1731.81,1586.27
1990-08-23,,93.0,,903.54,,,1695.87,1553.35
1990-08-24,,94.27,,919.56,,,1765.82,1617.42
1990-08-27,,96.78,,964.12,,,1855.67,1699.72
1990-08-28,,97.35,,955.84,,,1834.77,1680.58
1990-08-29,,97.46,,962.32,,,1854.52,1698.66
1990-08-30,,98.27,,969.57,,,1881.34,1723.23
1990-08-31,,97.75,,962.15,,,1845.25,1690.17
1990-09-03,,97.3,,958.14,,,1794.85,1644.01
1990-09-04,,95.81,,940.34,,,1769.65,1620.93
1990-09-05,,95.88,,940.26,,,1788.64,1638.32
1990-09-06,,95.02,,935.87,,,1757.18,1609.51
1990-09-07,,94.99,,937.84,,,1767.72,1619.16
1990-09-10,,95.93,,956.25,,,1814.23,1661.76
1990-09-11,,95.44,,947.76,,,1805.69,1653.94
1990-09-12,,96.08,,954.82,,,1799.31,1648.09
1990-09-13,,95.72,,952.68,,,1797.32,1646.27
1990-09-14,,94.17,,934.09,,,1763.1,1614.93
1990-09-17,,93.48,,924.31,,,1751.18,1604.02
1990-09-18,,92.16,,907.31,,,1724.89,1579.93
1990-09-19,,91.61,,904.25,,,1714.36,1570.28
1990-09-20,,89.97,,890.88,,,1681.95,1540.6
1990-09-21,,89.13,,886.52,,,1685.15,1543.53
1990-09-24,,87.77,,871.4,,,1640.68,1502.8
1990-09-25,,86.6,,850.99,,,1621.67,1485.39
1990-09-26,,87.1,,860.78,,,1636.72,1499.17
1990-09-27,,87.57,,860.35,,,1663.77,1523.95
1990-09-28,,86.39,,845.96,,,1628.63,1491.76
1990-10-01,,88.51,,875.4,,,1682.18,1540.81
1990-10-02,,90.4,,896.69,,,1717.26,1572.94
1990-10-03,,90.45,,891.71,,,1711.3,1567.48
1990-10-04,,89.94,,881.17,,,1695.2,1552.74
1990-10-05,,91.18,,866.85,,,1694.32,1551.93
1990-10-08,,93.58,,893.92,,,1731.69,1586.16
1990-10-09,,91.48,,877.9,,,1693.81,1551.46
1990-10-10,,90.48,,866.26,,,1681.43,1540.12
1990-10-11,,90.48,,869.63,,,1683.22,1541.76
1990-10-12,,91.09,,884.94,,,1720.28,1575.7
1990-10-15,,91.16,,891.48,,,1745.61,1598.91
1990-10-16,,90.67,,889.95,,,1748.89,1601.92
1990-10-17,,90.25,,886.78,,,1764.27,1616.0
1990-10-18,,91.05,,901.35,,,1798.84,1647.67
1990-10-19,,91.73,,910.29,,,1795.6,1644.7
1990-10-22,,91.64,,904.12,,,1790.42,1639.95
1990-10-23,,93.1,,925.33,,,1829.96,1676.17
1990-10-24,,93.28,,924.52,,,1820.22,1667.24
