Nom,EURO STOXX 50® (Gross Return EUR)
ISIN,CH0102173264
Symbole,SX5GT
Source,https://stoxx.com/index/sx5gt/?factsheet=true
Date,Close
2024-05-15,2417.51
2024-05-16,2406.83
2024-05-17,2402.9699
2024-05-20,2410.94
2024-05-21,2401.3
2024-05-22,2390.92
2024-05-23,2396.83
2024-05-24,2395.79
2024-05-27,2407.11
2024-05-28,2395.3
2024-05-29,2363.32
2024-05-30,2373.63
2024-05-31,2374.34
2024-06-03,2383.81
2024-06-04,2359.91
2024-06-05,2399.11
2024-06-06,2415.04
2024-06-07,2406.57
2024-06-10,2390.69
2024-06-11,2366.2
2024-06-12,2399.2399
2024-06-13,2352.1
2024-06-14,2306.17
2024-06-17,2325.85
2024-06-18,2342.55
2024-06-19,2329.51
2024-06-20,2359.21
2024-06-21,2339.94
2024-06-24,2360.76
2024-06-25,2353.61
2024-06-26,2344.05
2024-06-27,2337.69
2024-06-28,2333.6
2024-07-01,2350.76
2024-07-02,2339.4699
2024-07-03,2367.83
2024-07-04,2379.58
2024-07-05,2375.7199
2024-07-08,2371.16
2024-07-09,2339.57
2024-07-10,2365.93
2024-07-11,2374.16
2024-07-12,2406.08
2024-07-15,2377.5
2024-07-16,2360.66
2024-07-17,2334.08
2024-07-18,2323.9
2024-07-19,2303.44
2024-07-22,2338.21
2024-07-23,2347.45
2024-07-24,2321.23
2024-07-25,2297.07
2024-07-26,2321.53
2024-07-29,2299.4
2024-07-30,2311.63
2024-07-31,2326.88
2024-08-01,2275.69
2024-08-02,2215.03
2024-08-05,2183.77
2024-08-06,2185.5
2024-08-07,2229.85
2024-08-08,2230.17
2024-08-09,2233.62
2024-08-12,2231.9899
2024-08-13,2243.0
2024-08-14,2258.61
2024-08-15,2296.91
2024-08-16,2312.56
2024-08-19,2327.32
2024-08-20,2320.71
2024-08-21,2333.95
2024-08-22,2333.81
2024-08-23,2345.38
2024-08-26,2339.4
2024-08-27,2340.54
2024-08-28,2347.35
2024-08-29,2372.79
2024-08-30,2368.82
2024-09-02,2376.03
2024-09-03,2347.1
2024-09-04,2316.36
2024-09-05,2300.58
2024-09-06,2263.75
2024-09-09,2283.15
2024-09-10,2268.12
2024-09-11,2275.94
2024-09-12,2300.07
2024-09-13,2314.36
2024-09-16,2306.54
2024-09-17,2322.38
2024-09-18,2310.21
2024-09-19,2361.85
2024-09-20,2327.53
2024-09-23,2334.61
2024-09-24,2360.9699
2024-09-25,2350.86
2024-09-26,2406.18
2024-09-27,2422.85
2024-09-30,2390.82
2024-10-01,2368.68
2024-10-02,2373.05
2024-10-03,2352.9899
2024-10-04,2369.06
2024-10-07,2376.12
2024-10-08,2367.35
2024-10-09,2383.41
2024-10-10,2377.56
2024-10-11,2393.62
2024-10-14,2411.36
2024-10-15,2366.68
2024-10-16,2348.4899
2024-10-17,2366.95
2024-10-18,2385.6
2024-10-21,2364.15
2024-10-22,2363.23
2024-10-23,2355.2199
2024-10-24,2361.39
2024-10-25,2365.04
2024-10-28,2377.84
2024-10-29,2368.77
2024-10-30,2339.06
2024-10-31,2311.6
2024-11-01,2335.6
2024-11-04,2323.32
2024-11-05,2332.05
2024-11-06,2298.68
2024-11-07,2323.26
2024-11-08,2299.7
2024-11-11,2324.2399
2024-11-12,2271.89
2024-11-13,2269.81
2024-11-14,2314.43
2024-11-15,2295.91
2024-11-18,2297.04
2024-11-19,2278.29
2024-11-20,2267.9699
2024-11-21,2280.5
2024-11-22,2296.44
2024-11-25,2301.93
2024-11-26,2283.76
2024-11-27,2269.93
2024-11-28,2282.16
2024-11-29,2304.1
2024-12-02,2325.37
2024-12-03,2340.62
2024-12-04,2360.06
2024-12-05,2375.68
2024-12-06,2388.25
2024-12-09,2391.93
2024-12-10,2375.76
2024-12-11,2379.41
2024-12-12,2382.37
2024-12-13,2383.53
2024-12-16,2373.4899
2024-12-17,2371.36
2024-12-18,2378.41
2024-12-19,2340.85
2024-12-20,2332.83
2024-12-23,2328.35
2024-12-24,2330.71
2024-12-27,2350.39
2024-12-30,2336.19
2024-12-31,2349.0
2025-01-02,2360.7399
2025-01-03,2338.45
2025-01-06,2393.75
2025-01-07,2405.84
2025-01-08,2398.48
2025-01-09,2408.81
2025-01-10,2390.21
2025-01-13,2379.15
2025-01-14,2391.86
2025-01-15,2416.75
2025-01-16,2452.59
2025-01-17,2472.45
2025-01-20,2481.36
2025-01-21,2482.09
2025-01-22,2501.2399
2025-01-23,2506.85
2025-01-24,2507.75
2025-01-27,2492.89
2025-01-28,2496.38
2025-01-29,2513.18
2025-01-30,2537.94
2025-01-31,2540.18
2025-02-03,2507.16
2025-02-04,2529.59
2025-02-05,2532.7199
2025-02-06,2573.81
2025-02-07,2558.8
2025-02-10,2575.03
2025-02-11,2590.7
2025-02-12,2597.79
2025-02-13,2643.37
2025-02-14,2642.65
2025-02-17,2655.44
2025-02-18,2662.19
2025-02-19,2627.23
2025-02-20,2627.16
2025-02-21,2634.12
2025-02-24,2623.9699
2025-02-25,2621.16
2025-02-26,2659.69
2025-02-27,2633.02
2025-02-28,2628.68
2025-03-03,2665.8
2025-03-04,2592.0
2025-03-05,2640.9899
2025-03-06,2656.07
2025-03-07,2631.02
2025-03-10,2591.84
2025-03-11,2554.76
2025-03-12,2578.59
2025-03-13,2563.65
2025-03-14,2600.12
2025-03-17,2620.03
2025-03-18,2639.01
2025-03-19,2649.76
2025-03-20,2622.61
2025-03-21,2611.83
2025-03-24,2608.31
2025-03-25,2636.87
2025-03-26,2607.57
2025-03-27,2592.82
2025-03-28,2568.88
2025-03-31,2528.88
2025-04-01,2563.53
2025-04-02,2555.66
2025-04-03,2463.78
2025-04-04,2350.56
2025-04-07,2243.65
2025-04-08,2301.81
2025-04-09,2228.76
2025-04-10,2325.98
2025-04-11,2311.11
2025-04-14,2371.05
2025-04-15,2399.55
2025-04-16,2397.66
2025-04-17,2382.62
2025-04-22,2400.42
2025-04-23,2466.84
2025-04-24,2477.59
2025-04-25,2497.06
2025-04-28,2505.06
2025-04-29,2502.71
2025-04-30,2501.9
2025-05-01,2501.9
2025-05-02,2564.55
2025-05-05,2571.71
2025-05-06,2562.85
2025-05-07,2547.54
2025-05-08,2578.35
2025-05-09,2592.68
2025-05-12,2636.31
2025-05-13,2649.55
2025-05-14,2644.9899
2025-05-15,2650.65
2025-05-16,2658.4699
2025-05-19,2666.58
2025-05-20,2680.05
2025-05-21,2679.96
2025-05-22,2665.2399
2025-05-23,2617.0
2025-05-26,2650.91
2025-05-27,2661.57
2025-05-28,2643.36
2025-05-29,2639.77
2025-05-30,2637.56
2025-06-02,2632.13
2025-06-03,2642.04
2025-06-04,2656.51
2025-06-05,2659.16
2025-06-06,2668.81
2025-06-09,2665.33
2025-06-10,2662.31
2025-06-11,2651.38
2025-06-12,2635.48
2025-06-13,2600.9
2025-06-16,2625.04
2025-06-17,2600.02
2025-06-18,2589.32
2025-06-19,2556.31
2025-06-20,2574.29
2025-06-23,2568.54
2025-06-24,2605.52
2025-06-25,2583.35
2025-06-26,2579.43
2025-06-27,2619.57
2025-06-30,2608.55
2025-07-01,2598.32
2025-07-02,2616.17
2025-07-03,2628.18
2025-07-04,2603.11
2025-07-07,2629.06
2025-07-08,2644.03
2025-07-09,2680.31
2025-07-10,2676.67
2025-07-11,2649.71
2025-07-14,2643.4899
2025-07-15,2635.28
2025-07-16,2607.67
2025-07-17,2646.59
2025-07-18,2637.77
2025-07-21,2631.15
2025-07-22,2605.29
2025-07-23,2632.1
2025-07-24,2637.4899
2025-07-25,2636.0
2025-07-28,2629.39
2025-07-29,2649.9
2025-07-30,2656.78
2025-07-31,2620.69
2025-08-01,2544.67
2025-08-04,2583.2399
2025-08-05,2586.83
2025-08-06,2593.57
2025-08-07,2627.4699
2025-08-08,2635.51
2025-08-11,2627.69
2025-08-12,2629.7199
2025-08-13,2655.48
2025-08-14,2678.37
2025-08-15,2685.23
2025-08-18,2678.34
2025-08-19,2702.31
2025-08-20,2696.91
2025-08-21,2691.91
2025-08-22,2704.75
2025-08-25,2682.94
2025-08-26,2653.38
2025-08-27,2658.01
2025-08-28,2659.81
2025-08-29,2637.64
2025-09-01,2645.2
2025-09-02,2607.7199
2025-09-03,2624.4699
2025-09-04,2635.16
2025-09-05,2621.09
2025-09-08,2643.1
2025-09-09,2646.06
2025-09-10,2642.43
2025-09-11,2654.9
2025-09-12,2656.85
2025-09-15,2681.34
2025-09-16,2647.78
2025-09-17,2646.4899
2025-09-18,2689.35
2025-09-19,2690.21
2025-09-22,2682.53
2025-09-23,2697.48
2025-09-24,2693.62
2025-09-25,2683.93
2025-09-26,2712.84
2025-09-29,2716.37
2025-09-30,2727.77
2025-10-01,2754.38
2025-10-02,2786.26
2025-10-03,2789.17
2025-10-06,2777.82
2025-10-07,2770.37
2025-10-08,2788.19
2025-10-09,2776.26
2025-10-10,2729.76
2025-10-13,2747.95
2025-10-14,2740.4
2025-10-15,2766.55
2025-10-16,2789.7399
2025-10-17,2767.7199
2025-10-20,2804.01
2025-10-21,2806.93
2025-10-22,2783.42
2025-10-23,2797.8
2025-10-24,2800.84
2025-10-27,2818.89
2025-10-28,2816.0
2025-10-29,2816.7199
2025-10-30,2815.08
2025-10-31,2796.73
2025-11-03,2805.2399
2025-11-04,2795.83
2025-11-05,2801.5
2025-11-06,2772.86
2025-11-07,2750.79
2025-11-10,2799.19
2025-11-11,2829.45
2025-11-12,2859.89
2025-11-13,2837.89
2025-11-14,2813.67
2025-11-17,2787.57
2025-11-18,2735.17
2025-11-19,2738.8
2025-11-20,2752.57
2025-11-21,2725.48
2025-11-24,2735.94
2025-11-25,2758.33
2025-11-26,2798.75
2025-11-27,2797.55
2025-11-28,2804.98
2025-12-01,2804.63
2025-12-02,2814.84
2025-12-03,2818.9899
2025-12-04,2830.64
2025-12-05,2833.53
2025-12-08,2834.35
2025-12-09,2830.75
2025-12-10,2825.7
2025-12-11,2848.39
2025-12-12,2831.93
2025-12-15,2847.68
2025-12-16,2830.51
2025-12-17,2812.61
2025-12-18,2842.33
2025-12-19,2851.56
2025-12-22,2843.31
2025-12-23,2846.08
2025-12-24,2844.58
2025-12-29,2847.28
2025-12-30,2869.31
2025-12-31,2868.21
2026-01-02,2897.42
2026-01-05,2933.73
2026-01-06,2937.7399
2026-01-07,2933.7199
2026-01-08,2924.19
2026-01-09,2970.32
2026-01-12,2980.71
2026-01-13,2987.42
2026-01-14,2975.14
2026-01-15,2993.02
2026-01-16,2987.23
2026-01-19,2937.08
2026-01-20,2920.36
2026-01-21,2915.8
2026-01-22,2952.13
2026-01-23,2948.18
2026-01-26,2952.94
2026-01-27,2971.17
2026-01-28,2940.7399
2026-01-29,2920.3
2026-01-30,2947.9899
2026-02-02,2977.57
2026-02-03,2971.55
2026-02-04,2959.2199
2026-02-05,2937.03
2026-02-06,2973.06
2026-02-09,3003.53
2026-02-10,2997.6
2026-02-11,2991.94
2026-02-12,2979.87
2026-02-13,2969.7
2026-02-16,2966.67
2026-02-17,2987.9899
2026-02-18,3028.44
2026-02-19,3006.73
2026-02-20,3042.62
2026-02-23,3033.9899
2026-02-24,3035.32
2026-02-25,3063.46
2026-02-26,3057.63
2026-02-27,3046.51
2026-03-02,2971.33
2026-03-03,2864.53
2026-03-04,2913.75
2026-03-05,2870.06
2026-03-06,2838.8
2026-03-09,2821.58
2026-03-10,2897.0
2026-03-11,2875.92
2026-03-12,2853.19
2026-03-13,2837.17
2026-03-16,2848.29
2026-03-17,2863.29
2026-03-18,2847.21
2026-03-19,2786.16
2026-03-20,2730.3
2026-03-23,2766.91
2026-03-24,2770.37
2026-03-25,2806.46
2026-03-26,2765.02
2026-03-27,2735.15
2026-03-30,2753.03
2026-03-31,2768.21
2026-04-01,2849.21
2026-04-02,2831.84
2026-04-07,2802.17
2026-04-08,2944.03
2026-04-09,2935.53
2026-04-10,2950.83
2026-04-13,2940.33
2026-04-14,2979.91
2026-04-15,2957.92
2026-04-16,2955.9
2026-04-17,3019.68
2026-04-20,2984.34
2026-04-21,2961.43
2026-04-22,2949.43
2026-04-23,2943.69
2026-04-24,2938.7199
2026-04-27,2927.23
2026-04-28,2916.44
2026-04-29,2908.52
2026-04-30,2944.56
2026-05-01,2944.56
2026-05-04,2887.9
2026-05-05,2945.25
2026-05-06,3027.42
2026-05-07,3000.77
2026-05-08,2974.95
2026-05-11,2971.44
2026-05-12,2927.59
2026-05-13,2954.49
2026-05-14,2993.17
2026-05-15,2939.11
2026-05-18,2955.67
2026-05-19,2956.76
2026-05-20,3019.88
2026-05-21,3011.92
2026-05-22,3041.8
2026-05-25,3101.3
2026-05-26,3065.52
2026-05-27,3068.75
2026-05-28,3060.95
2026-05-29,3059.99
2026-06-01,3052.11
2026-06-02,3088.97
2026-06-03,3061.52
2026-06-04,3086.69
2026-06-05,3065.82
2026-06-08,3066.74
2026-06-09,3060.39
2026-06-10,3040.26
2026-06-11,3064.04
2026-06-12,3130.15
2026-06-15,3151.29
2026-06-16,3165.45
2026-06-17,3187.02
2026-06-18,3198.76
2026-06-19,3184.28
2026-06-22,3193.48
2026-06-23,3152.61
2026-06-24,3144.59
2026-06-25,3171.32
2026-06-26,3148.06
2026-06-29,3153.16
2026-06-30,3203.4
2026-07-01,3180.32
2026-07-02,3219.79
2026-07-03,3246.22
2026-07-06,3240.75
2026-07-07,3201.16
2026-07-08,3142.94
2026-07-09,3183.14
2026-07-10,3175.89
2026-07-13,3176.42
2026-07-14,3181.07
2026-07-15,3173.67
2026-07-16,3182.8
2026-07-17,3156.09
2026-07-20,3155.8
2026-07-21,3185.31
2026-07-22,3201.21
2026-07-23,3147.07
2026-07-24,3182.94
2026-07-27,3183.95
2026-07-28,3187.64
2026-07-29,3167.03
2026-07-30,3215.46
2026-07-31,3222.36
